place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
9,4,VICTORY BOYS(S355),Z Purton,D J Hall,127,1251,2,9-1/2,"10                                                            

10                                                            

10                                                            

9",1:40.92,14,7(84),Class 2 - 1650M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Happy Valley,2019/10/09
10,6,GOOD OMEN(B208),R Bayliss,D J Whyte,124,1061,8,16-3/4,"9                                                            

9                                                            

9                                                            

10",1:42.09,18,7(84),Class 2 - 1650M - (100-80),GOOD,"TURF - ""B"" Course","HK$ 2,100,000",Happy Valley,2019/10/09
1,7,BALLISTIC KING(C231),A Domeyer,K H Ting,122,1102,9,-,"6                                                            

6                                                            

1",1:10.12,4,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
2,10,NORDIC WARRIOR(B371),Z Purton,R Gibson,121,1091,10,3/4,"7                                                            

8                                                            

2",1:10.23,2.8,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
3,1,YOO YOO KING(C399),K Teetan,A T Millard,133,1017,8,1-1/4,"8                                                            

9                                                            

4",1:10.31,52,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
4,11,FARSHAD(B238),H W Lai,Y S Tsui,115,1094,11,1,"10                                                            

7                                                            

3",1:10.27,76,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
5,12,MR PICASSO(T330),M F Poon,D J Hall,113,1141,5,1-1/2,"5                                                            

3                                                            

5",1:10.36,16,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
6,5,MONEY BACK(C392),B Shinn,P O'Sullivan,124,1086,3,2-3/4,"9                                                            

10                                                            

6",1:10.54,8.4,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
7,9,MEGA RED(V078),M L Yeung,C W Chang,119,1149,6,3,"11                                                            

11                                                            

7",1:10.59,76,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
8,2,REALISM(C286),L Hewitson,D E Ferraris,132,1071,1,4,"1                                                            

1                                                            

8",1:10.74,45,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
9,4,FIRST RESPONDER(C205),N Callan,J Moore,124,1148,7,4-1/4,"2                                                            

2                                                            

9",1:10.81,5.3,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
10,6,SHANGHAI MASTER(A337),C Y Ho,K W Lui,124,1160,4,6-1/4,"4                                                            

4                                                            

10",1:11.10,13,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
11,8,GRATWICK(B110),M Chadwick,T P Yung,122,1244,2,6-3/4,"3                                                            

5                                                            

11",1:11.18,9.7,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
WV,3,BLITZING(B290),J Moreira,A S Cruz,129,---,---,---,---,---,---,8(85),Class 3 - 1200M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
1,9,SNAP FIT(B402),Z Purton,C Fownes,121,1195,5,-,"4                                                            

5                                                            

1",0:57.10,1.7,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
2,7,SPECIAL STARS(C010),J Moreira,J Size,122,1084,1,N,"6                                                            

6                                                            

2",0:57.15,5,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
3,6,BEAUTY CHARISMA(C274),K H Chan,J Moore,112,1060,6,1-3/4,"2                                                            

2                                                            

3",0:57.38,40,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
4,3,KING'S EMINENCE(C508),H T Mo,L Ho,123,1150,7,2-1/4,"5                                                            

3                                                            

4",0:57.47,82,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
5,2,FORZA ANGEL(B333),L Hewitson,Y S Tsui,128,1043,10,2-1/2,"1                                                            

1                                                            

5",0:57.52,12,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
6,8,HAPPY LIFELINE(C447),M Chadwick,A T Millard,121,1071,9,3-1/4,"8                                                            

9                                                            

6",0:57.62,75,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
7,4,MEGA HEART(A148),R Bayliss,C W Chang,124,1182,11,3-1/2,"12                                                            

12                                                            

7",0:57.64,20,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
8,1,BALTIC WHISPER(B216),C Y Ho,C S Shum,133,1143,12,3-3/4,"3                                                            

4                                                            

8",0:57.71,12,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
9,12,JOLLY CONVERGENCE(V293),H N Wong,R Gibson,114,1078,4,4,"11                                                            

11                                                            

9",0:57.72,52,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
10,5,THE RUNNER(D042),C Schofield,D J Whyte,124,1102,8,4-3/4,"7                                                            

7                                                            

10",0:57.84,34,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
11,11,AMAZING LUCK(B401),K Teetan,P O'Sullivan,115,1182,2,5,"9                                                            

8                                                            

11",0:57.91,8.1,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
12,10,STAR OF THEHARBOUR(C078),T H So,D J Hall,114,1069,3,9,"10                                                            

10                                                            

12",0:58.54,175,9(86),Class 3 - 1000M - (80-60),GOOD,"TURF - ""B"" Course","HK$ 1,450,000",Happy Valley,2019/10/09
1,5,JOY MASTER(B222),J Moreira,C Fownes,131,1076,6,-,"9                                                            

8                                                            

7                                                            

1",1:34.58,6.8,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
2,4,LE PANACHE(V369),G van Niekerk,D J Whyte,132,1082,11,1-1/4,"8                                                            

9                                                            

9                                                            

2",1:34.75,5.9,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
3,3,SAVVY SEVEN(B314),K H Chan,J Moore,123,1086,2,2-3/4,"6                                                            

6                                                            

4                                                            

3",1:34.96,2.6,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
4,6,LIVERBIRD STAR(A405),K Teetan,P O'Sullivan,130,1167,9,3-1/2,"1                                                            

2                                                            

3                                                            

4",1:35.07,17,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
5,2,GOLD VELVET(V400),A Domeyer,A T Millard,133,1163,7,3-1/2,"3                                                            

5                                                            

6                                                            

5",1:35.09,6.1,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
6,1,BLAZING PARTNERS(B071),L Hewitson,D E Ferraris,133,1098,4,3-1/2,"5                                                            

3                                                            

2                                                            

6",1:35.10,14,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
7,7,REEVE'S MUNTJAC(C174),Z Purton,C H Yip,130,1200,3,4-1/4,"2                                                            

1                                                            

1                                                            

7",1:35.26,11,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
8,11,LUCKY STORM(B124),M F Poon,R Gibson,111,1144,10,5,"10                                                            

11                                                            

11                                                            

8",1:35.38,22,1(87),Class 5 - 1600M - (40-0),GOOD TO FIRM,"TURF - ""C"" Course","HK$ 725,000",Sha Tin,2019/10/12
