place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
7,2,LADY FIRST(B013),C Y Ho,A S Cruz,131,1021,9,5,"11                                                            

11                                                            

7",1:10.32,12,5(616),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/04/29
8,10,THE SHOW(T256),M F Poon,C W Chang,121,1100,4,5,"10                                                            

10                                                            

8",1:10.33,18,5(616),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/04/29
9,6,HERO STAR(D033),C Schofield,K L Man,125,1125,7,5,"3                                                            

2                                                            

9",1:10.34,10,5(616),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/04/29
10,4,WINNER'S HEART(D044),C Wong,F C Lor,123,1211,5,5-3/4,"2                                                            

4                                                            

10",1:10.44,10,5(616),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/04/29
11,7,WOOD ON FIRE(C460),M Chadwick,L Ho,125,1052,3,6-1/2,"5                                                            

3                                                            

11",1:10.58,4.2,5(616),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/04/29
12,12,THE ONE(B073),H T Mo,Y S Tsui,112,1145,12,14-1/4,"7                                                            

6                                                            

12",1:11.81,59,5(616),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 967,000",Happy Valley,2020/04/29
1,9,DELIGHTFUL LAOS(D321),K C Leung,A S Cruz,119,1194,5,-,"9                                                            

8                                                            

9                                                            

1",1:40.10,60,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
2,7,GREEN REIGN(D140),C Y Ho,C Fownes,123,1124,9,1-1/4,"2                                                            

2                                                            

2                                                            

2",1:40.28,4.4,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
3,6,FLASH FAMOUS(B162),J Moreira,F C Lor,123,1169,2,1-1/4,"5                                                            

5                                                            

5                                                            

3",1:40.31,2.9,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
4,2,JOLLY HONOUR(C080),Z Purton,Y S Tsui,128,1049,6,1-1/4,"3                                                            

3                                                            

3                                                            

4",1:40.31,8.2,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
5,5,TOP SCORE(V357),M F Poon,K W Lui,122,1149,12,1-1/2,"1                                                            

1                                                            

1                                                            

5",1:40.33,25,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
6,8,WIND GLIDER(C433),N Callan,P O'Sullivan,120,1156,1,1-1/2,"4                                                            

4                                                            

4                                                            

6",1:40.34,11,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
7,10,DYNAMIC EAGLE(B072),A Hamelin,C S Shum,119,1215,4,1-1/2,"7                                                            

6                                                            

7                                                            

7",1:40.35,15,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
8,3,SMART PATCH(B398),C Schofield,K L Man,125,1230,10,2,"11                                                            

11                                                            

6                                                            

8",1:40.40,7.8,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
9,4,XIANG BAI QI(B336),K Teetan,D E Ferraris,125,1005,3,3,"6                                                            

7                                                            

8                                                            

9",1:40.58,6.9,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
10,11,REYNOLDS(D170),M Chadwick,D J Whyte,119,1019,7,3-1/4,"10                                                            

10                                                            

10                                                            

10",1:40.62,128,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
11,12,HERCULES(C476),T H So,C H Yip,112,1036,11,5-1/2,"12                                                            

12                                                            

11                                                            

11",1:40.98,78,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
12,1,GRACEANDMERCY(C296),V Borges,A T Millard,132,1176,8,7-1/4,"8                                                            

9                                                            

12                                                            

12",1:41.25,42,6(617),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
1,1,SHINING GEM(C058),C Y Ho,P F Yiu,133,1138,1,-,"6                                                            

6                                                            

1",1:09.40,3,7(618),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
2,12,NORDIC WARRIOR(B371),M Chadwick,R Gibson,113,1091,11,1-1/4,"12                                                            

12                                                            

2",1:09.60,43,7(618),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
3,9,DIAMOND BRILLIANT(B372),Z Purton,T P Yung,120,1195,2,1-1/4,"3                                                            

3                                                            

3",1:09.60,2.7,7(618),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
4,10,BIG FORTUNE(B220),T H So,D J Whyte,114,1041,3,1-3/4,"5                                                            

5                                                            

4",1:09.70,21,7(618),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""A"" Course","HK$ 1,450,000",Happy Valley,2020/04/29
